"","stock[, 1]","Sec_10R","Sec_15R","Sec_20R","Sec_25R","Sec_30R","Sec_35R","Sec_40R","Sec_45R","Sec_50R","Sec_55R","Sec_60R"
"493",20151215,0.031326389,0.006228284,-1.56442e-05,0.001272557,0.006888953,0.013214406,0.021708519,0.008871659,0.006259748,0.008435053,0.00836541
"494",20151216,0.014006768,0.019855717,0.01890229,0.024577887,0.018189827,0.014558936,0.02402539,0.011814342,0.01623887,0.027893627,0.018434858
"495",20151217,-0.027121594,-0.028029546,-0.014045242,-0.012478429,-0.010380567,-0.012736709,-0.009445846,-0.016111488,-0.013514798,0.002497005,-0.004458436
"496",20151218,0.006863645,-0.003197398,-0.016284863,-0.00963046,-0.016944963,-0.01433403,-0.017359733,-0.01837663,-0.014578106,-0.007903239,-0.008083733
"497",20151221,-0.00432107,0.013247121,0.006667312,0.003712259,0.005013379,0.006442011,0.007391438,0.008672358,0.003495574,0.002701247,0.005912938
"498",20151222,0.00748144,0.011306381,0.011328334,0.005768413,0.010489446,0.005515931,0.004550709,0.005883435,0.003600748,0.008382958,0.003126396
"499",20151223,0.063608147,0.044496807,0.011179838,0.007304003,0.00982842,0.013843463,0.016524919,0.008460743,0.006509205,0.012831941,0.007964096
"500",20151224,-0.007349906,-0.001382667,-0.001077671,-0.004722636,-0.00216255,-0.000638798,0.000439612,-0.000852462,-0.00288283,-0.001050823,-0.000148126
"501",20151228,-0.025541385,-0.007584034,-0.001297692,0.000390962,5.82257e-05,-0.003091426,-0.007554403,-0.003207254,-0.003190018,8.1975e-05,0.005554071
"502",20151229,0.004757833,0.010439913,0.009336408,0.011454774,0.00912523,0.011619168,0.008831935,0.011429513,0.009406922,0.006738646,0.009702806
"503",20151230,-0.023562366,-0.012509241,-0.006805442,-0.00808037,-0.003880536,-0.00454938,-0.011680857,-0.008227182,-0.007839026,-0.001013554,-0.004688665
"504",20151231,5.40571e-05,-0.007312978,-0.006585427,-0.008742305,-0.01041323,-0.010011662,-0.007517316,-0.01327127,-0.007454032,-0.009657885,-0.006204963
"505",20160104,-0.01433795,-0.017694465,-0.015180295,-0.022706283,-0.011899482,-0.015048775,-0.024123267,-0.016133658,-0.019200944,7.7017e-05,-0.012322208
"506",20160105,-0.003292168,-0.004016009,0.002548658,-0.000752207,0.007222549,0.005548746,-0.002244334,-0.006208155,-0.007854345,0.00796821,0.020268492
"507",20160106,-0.029196056,-0.045892353,-0.017179255,-0.017955158,-0.00512794,-0.009432772,-0.02412021,-0.016527126,-0.014008424,0.001160876,-0.002567217
"508",20160107,-0.033054785,-0.044499558,-0.029495638,-0.028542872,-0.005164978,-0.01882242,-0.028716564,-0.026978421,-0.023800467,-0.004363,-0.016623655
"509",20160108,-0.012787167,-0.018227214,-0.010128711,-0.012921806,-0.012751549,-0.01132419,-0.012621968,-0.008617249,-0.002174653,0.001798704,-0.011750676
"510",20160111,-0.01565076,-0.015316705,0.00153261,0.014284582,0.010704687,-0.005442258,0.006069926,0.009649445,0.004631981,0.005263146,0.007691026
"511",20160112,-0.007246766,-0.017529613,0.007881731,0.007686821,0.001232085,0.010466387,0.004245076,0.007676712,0.005977147,-0.005997262,-0.003133122
"512",20160113,-0.007996333,-0.018198819,-0.022684893,-0.030166324,-0.01504772,-0.021708544,-0.023820173,-0.022479172,-0.015568404,-0.000156307,-0.011988556
"513",20160114,0.035840742,0.044610982,0.015264636,0.008417409,0.004428808,0.022595083,0.00960261,0.028558724,0.015598821,0.009638348,0.001855676
"514",20160115,-0.057859161,-0.049598528,-0.020653187,-0.023804455,-0.014302739,-0.016695971,-0.042105662,-0.034134423,-0.028799292,-0.006017403,-0.011668051
"515",20160119,0.000381865,-0.005373363,0.00168686,0.011735592,0.017705265,0.004820479,-0.000334928,0.003918914,0.022848045,0.016361131,0.00755706
"516",20160120,-0.036438913,-0.022671095,-0.01602185,-0.019604287,-0.01936579,-0.004460661,-0.028706913,-0.010661114,-0.018863715,-0.02158156,-0.032739275
"517",20160121,0.031797408,0.042356351,0.006347417,0.009894652,0.008300397,-0.001204618,-0.0014601,0.003861818,0.013641624,-0.001086933,0.005584875
"518",20160122,0.054596158,0.017334284,0.006206919,0.026292644,0.017465493,0.017848924,0.02230122,0.028400982,0.031002665,0.015917612,0.025372064
"519",20160125,-0.028793345,-0.025184832,-0.012523273,-0.011410013,0.00161471,-0.006945267,-0.027724233,-0.011475201,-0.010746635,-0.005868335,-0.004841819
"520",20160126,0.02003605,0.035823803,0.017194009,0.008838554,0.009694783,0.013391008,0.018799345,0.005220298,0.009466868,0.005997434,0.021720663
"521",20160127,0.004726116,-0.015454467,-0.011259647,-0.011108925,-0.001631089,-0.010617454,0.000674823,-0.020407376,-0.008899521,0.002155323,-0.020901937
"522",20160128,0.021138697,0.01301516,0.009627323,0.020526937,0.009036682,-0.016575592,0.007830573,-3.173e-05,0.021731472,0.016095918,-0.006714413
"523",20160129,0.048034682,0.015903305,0.027312795,0.011573762,0.021887573,0.015592113,0.031409504,0.038006748,0.017629521,0.023172264,0.013739847
"524",20160201,-0.039377586,0.001492747,-0.003891029,0.002360671,0.002257416,-0.000541975,-0.010747557,0.00375846,0.00601023,0.00851999,0.007228908
"525",20160202,-0.034148882,-0.032937185,-0.016410317,-0.019103197,-0.009820593,-0.012415411,-0.035952569,-0.020929211,-0.010770599,-0.000150651,-0.008314317
"526",20160203,0.042565578,0.047639939,0.016349932,-0.02583908,0.00239463,0.004249172,4.58316e-05,0.007770567,0.01478629,0.009058183,0.006540229
"527",20160204,0.002326772,0.052671817,0.014865134,-0.0050871,-0.008679249,-0.012201232,0.01331045,0.007697333,-0.01111033,0.001803697,-0.001315344
"528",20160205,0.002043364,-0.016117458,-0.010401795,-0.040652446,-0.003082563,-0.01517223,-0.010882289,-0.029505378,-0.015608578,0.00517059,-0.024131971
"529",20160208,-0.022307097,-0.010000959,-0.007755563,-0.019607155,-0.000391161,-0.014201122,-0.037707081,-0.009046005,-0.011021854,-0.002403701,-0.028042856
"530",20160209,-0.018051741,-0.015889189,0.005866266,-0.005236403,0.001909617,0.003414326,-0.006948497,-0.004383874,-0.010236249,0.004032719,-0.016462736
"531",20160210,0.00362129,-0.007695767,-0.004576992,0.00697346,-0.0072064,0.005727377,-0.002264408,-0.003332647,-6.90591e-05,-0.00951278,0.00931836
"532",20160211,-0.007229257,-0.027039781,-0.027165241,-0.005261186,-0.010660633,-0.010188616,-0.039904758,-0.004226532,-0.003267485,-0.018920275,-0.010118965
"533",20160212,0.052471221,0.051320413,0.016931771,0.014235973,0.011791158,0.010742257,0.047805255,0.014485692,0.011347408,-0.002953544,0.010677365
"534",20160216,0.011514263,0.012951259,0.018732302,0.026318042,0.005008878,0.016069995,0.016528113,0.02603339,0.007274376,0.005316621,0.016276017
"535",20160217,0.04184369,0.034104501,0.01680422,0.017280733,0.007804362,0.004816026,0.017366291,0.020567157,0.014745536,-0.003540126,0.010745986
"536",20160218,-0.008797132,-0.00907455,-0.001919431,-0.007184572,-0.007264724,-0.003328774,-0.013744555,-0.002672868,-0.003734511,0.014246001,0.009180727
"537",20160219,-0.005046006,-0.005591775,-0.001921925,0.001054689,0.002534066,-2.8822e-05,-0.003003558,-0.000599851,0.00202279,-0.007329721,0.007810557
"538",20160222,0.037520747,0.043356194,0.014423309,0.020353986,0.006261516,0.007597332,0.004709636,0.01176814,0.016619118,0.010542536,0.00818296
"539",20160223,-0.036368691,-0.04147999,-0.010293391,-0.008217258,-0.002349513,-0.007287716,-0.02582902,-0.019714414,-0.015289169,-0.000922912,-0.001824714
"540",20160224,0.000755208,-0.035410833,-2.51683e-05,-0.001429824,0.000454299,-0.00061925,-0.008207897,0.004905362,0.002271457,0.002942482,-0.001814658
"541",20160225,-0.00228775,0.004546224,0.010175506,0.009596386,0.005488601,0.010738542,0.014388927,0.014103062,0.00583596,0.008463422,0.017240096
"542",20160226,0.018213863,0.001251494,0.000117086,-0.001694457,-0.017929826,-0.005428223,0.016631306,-0.003844745,-0.002541042,-0.024799412,-0.005446027
"543",20160229,-0.006967606,0.003410529,-0.009224025,-0.007981764,-0.005079243,-0.01398411,-0.010975337,-0.007259481,-0.010336382,0.000444381,0.006359304
"544",20160301,0.041398761,0.032867944,0.018981052,0.026372538,0.012618913,0.019697568,0.034805638,0.035055307,0.022772455,-0.004845766,0.017203737
"545",20160302,0.034745462,0.039864556,0.001297278,0.002327537,-0.000184778,0.00195008,0.005830747,0.002109726,0.007013388,0.001530936,0.006128425
"546",20160303,0.005239718,0.019202045,0.005341826,0.005966284,0.0059138,-0.004879315,0.005472968,-0.00072417,-0.000532515,0.008108845,0.001651727
"547",20160304,0.040332206,0.049275885,0.005964496,0.002620885,0.009809814,0.002634531,0.007603679,0.004486812,0.004810906,0.012997003,-8.93636e-06
"548",20160307,0.009971842,0.029123843,0.000911793,-0.008735796,-0.000962906,0.005311206,-0.002183244,-0.003999206,-0.013333086,0.00705076,-0.000262531
"549",20160308,-0.044021871,-0.06315786,-0.011051008,-0.009095177,0.001728082,-0.005407205,-0.015339708,-0.005596252,-0.003661312,0.010524844,-0.006299886
"550",20160309,0.011172464,0.003306261,0.00229637,0.001276303,0.004141013,0.00198402,0.006524666,0.00777419,0.006123074,0.004807174,0.004942393
"551",20160310,-0.009846774,-0.006325594,-0.002149572,0.00357138,0.002530491,0.002622617,-0.001835523,-0.002145994,-0.003455546,0.000261847,-0.001971843
"552",20160311,0.037991185,0.021613404,0.013491117,0.017981408,0.00034699,0.015434992,0.026307792,0.018521524,0.016694543,0.003118514,0.022773441
"553",20160314,-0.029310182,-0.012487563,-0.001604354,0.004593555,-0.002397837,-0.001779219,-0.00497212,-0.001377825,0.000396652,0.000552934,-0.002775605
"554",20160315,-0.011325472,-0.039221291,-0.001486084,-0.000831916,0.00210371,-0.011423447,-0.005176908,0.002592886,-4.37722e-05,0.003135248,0.00309535
"555",20160316,0.016215972,0.028222746,0.006381486,0.006388541,0.000553686,-0.000196036,0.002986544,0.016797794,0.01248169,0.009801995,0.008487298
"556",20160317,0.019395303,0.038698505,0.02150711,0.000254109,0.009916555,-0.002496747,0.006900377,0.004880954,-0.009599065,0.009429912,0.014684919
"557",20160318,-0.009401569,0.001023882,0.00575544,-0.002440668,0.001485381,0.004377905,0.010733371,0.003711599,-0.002074681,-0.003918225,-0.002321788
"558",20160321,-0.008940524,-0.005076971,0.000992313,0.003265962,0.002626523,0.003438568,-9.207e-05,-0.000466486,-0.001633493,-0.002801012,-0.008894265
"559",20160322,-0.00645463,-0.008832036,-0.003349735,0.00297113,-0.002815886,0.005710181,-0.009247245,3.15376e-05,-0.003420862,-0.005044127,-1.44741e-05
"560",20160323,-0.017693674,-0.024445554,-0.005017403,-0.005992437,0.000190036,-0.004860931,-0.012328207,-0.005922783,-0.007031048,0.006078712,-0.001757381
"561",20160324,0.005193715,-0.000194654,-0.002702226,-0.002660891,0.00153249,-0.00325796,-0.009818173,0.002685977,0.007874216,0.004421795,-0.000337685
"562",20160328,0.008576366,0.007437473,0.001686711,0.0038641,0.001832781,-0.001343615,0.002306458,-0.004190364,0.001307533,-0.005130999,0.010261921
"563",20160329,0.002049357,-0.005418752,0.00440516,0.008021127,0.008769112,0.008324236,0.00108458,0.014735147,0.011494592,0.014263635,0.018040768
"564",20160330,0.010686423,0.023809733,0.005945956,0.001838746,0.005990148,0.002617112,0.01063281,0.012209058,-0.000901839,-0.001970047,-0.003979331
"565",20160331,-0.003403709,-0.010580171,-0.005050163,-0.004530235,-0.009065973,-0.00280697,-0.005469176,-0.002933207,0.004322207,0.005323752,0.005906173
"566",20160401,-0.018518543,-0.00265639,0.001562014,-0.00491167,0.010645052,0.005904743,-0.000312992,0.005739916,0.006312771,0.002247889,0.002400588
"567",20160404,-0.017827122,-0.021422556,-0.007397158,-0.008888843,0.001416655,0.009498142,-0.007151343,-0.003334522,-0.00947222,-0.003392867,0.000475869
"568",20160405,-0.013858919,-0.016327785,-0.004609727,-0.009585394,-0.006475904,-0.002359436,-0.022809967,-0.012496143,-0.009095559,-0.019021502,-0.008333954
"569",20160406,0.028347449,0.003850555,0.002703747,0.010066213,0.005047046,0.026312569,0.005154356,0.008829569,0.007817561,-0.003978777,0.001418264
"570",20160407,-0.023037942,-0.012221995,-0.006723263,-0.01064461,-0.009341691,-0.008790011,-0.022063421,-0.014646898,-0.007522624,0.000745965,-0.005432589
"571",20160408,0.033248455,0.026305613,0.006016203,0.005939294,0.004297617,-0.001964985,0.009928394,0.00168971,0.002759555,0.004509889,0.004945812
"572",20160411,0.01550811,0.023530782,-0.00270238,-0.005367349,-0.007369222,-0.002100544,0.008453064,0.001634734,-0.007462823,-0.00425269,-0.005600549
"573",20160412,0.031120499,0.030821271,0.008732039,0.014371213,0.008414355,0.008172074,0.016272322,0.005949478,0.009735512,0.009584954,0.006292356
"574",20160413,0.029330454,0.046375337,0.010633084,0.015215253,-0.002949193,0.005356236,0.041057434,0.016386197,0.014494471,-0.006862545,-0.007195439
"575",20160414,-0.002416145,0.002194054,-0.000543848,0.003467717,-0.000145145,0.004437929,0.007966622,-0.007128262,0.003907157,-0.000379162,-0.007952686
"576",20160415,-0.019413528,0.002004181,-0.000723843,-0.001731987,0.004628374,-0.00033419,-0.004075151,-0.003910543,-0.000919685,0.003753641,0.006628086
"577",20160418,0.019098836,0.019023029,0.003570342,0.005065996,0.006543097,0.006879267,0.005050805,0.002078368,0.005164947,0.00255987,0.007752153
"578",20160419,0.020966119,0.037009363,0.005697659,0.001225123,0.006516809,0.007415959,0.018331855,-0.007598896,-0.000571876,0.000543462,-0.000703804
"579",20160420,-0.002484473,0.027218688,-0.000601605,0.004275233,-0.017925409,0.002764656,0.016581992,0.00044537,-0.002206782,-0.023087944,-0.017068943
"580",20160421,0.006702919,-0.023298266,-0.002320665,-0.006721888,-0.014896012,0.001013593,-0.003171834,-0.002650336,0.003130209,-0.02036992,-0.020637483
"581",20160422,0.005683026,0.003242911,0.003100855,-0.001625754,0.00455765,0.001648282,0.004516891,-0.01443163,-0.003346617,0.011098592,0.012732331
"582",20160425,-0.009435304,-0.028013892,-0.005619999,9.34218e-06,0.006728152,-0.001270904,-0.008097467,-0.001893998,-0.003643959,3.60369e-05,0.008887878
"583",20160426,0.019843592,0.01063764,0.006961048,-0.001343099,-0.006956302,-0.005411093,0.015037809,-0.001328091,-0.00019407,0.003506987,-0.000138775
"584",20160427,0.010885447,0.002124115,0.005096701,-0.005446576,-0.001668355,0.000738593,-0.000295493,-0.009430996,0.00778709,0.012833155,-0.004655615
"585",20160428,-0.0209566,0.005972691,-0.007627026,-0.016931251,-0.005916627,-0.005459923,-0.008708086,-0.025626417,-0.002424536,0.001612873,0.000915497
"586",20160429,-0.014280534,-0.000489376,-0.003409434,0.012399202,-0.005038921,-0.013773691,-0.008559672,-0.013196125,-0.005042872,0.004855132,-0.008157877
"587",20160502,-0.003944128,-0.002398293,0.004674878,0.016565874,0.008583685,0.005858295,0.002547417,0.006852297,0.004009523,0.004323273,0.016227462
"588",20160503,-0.030108606,-0.044512506,-0.007801364,-0.012393059,-0.00339722,-0.003451564,-0.020463792,-0.008912981,-0.010457917,-0.00087353,0.001539586
"589",20160504,-0.018501613,-0.036129858,-0.012342171,-0.006869778,0.000198908,-0.011676919,-0.017135602,-0.004750557,-0.002021647,0.013139085,0.016919917
"590",20160505,0.006684196,-0.0038806,-0.003649821,-0.005523791,0.003274427,0.000652084,-0.00407204,-0.000322157,0.001462219,0.000824289,-0.000152789
"591",20160506,-0.005812533,0.012452852,0.006449755,0.010807588,0.007998802,-0.004009554,0.000187962,0.00190895,-0.002074652,-0.007752248,0.008809634
"592",20160509,-0.025847755,-0.044733331,-0.00570137,0.003702172,0.005551321,0.008200692,-0.008052755,-0.000369246,-0.004333611,0.002937263,0.010021208
"593",20160510,0.032535711,0.02743877,0.016864193,0.018284323,0.007372135,0.007440655,0.014424504,0.010512522,0.016976619,0.006572734,0.003550612
"594",20160511,-0.003331841,0.00099798,-0.008024746,-0.020608899,-0.011135529,-0.009931393,-0.007039074,-0.007401162,-0.012710531,0.003244649,-0.023123093
"595",20160512,-0.004705388,-0.010351712,-0.001176535,0.011809678,0.003496266,-0.00393549,-0.00386001,-0.006150803,0.00051706,0.005904655,0.009109581
"596",20160513,-0.022807507,-0.015322465,-0.013774379,-0.011512409,-0.015952062,-0.005475732,-0.011540874,-0.003322583,-0.015162558,-0.005266824,-0.011974313
"597",20160516,0.030982131,0.022120994,0.009820159,0.008561754,0.007061835,0.010392162,0.009686113,0.017750852,0.012264146,0.001767118,0.010994995
"598",20160517,0.005689985,0.018540953,-0.006151587,-0.011472544,-0.016495107,-0.009223853,-0.000312207,-0.010424454,-0.011066295,-0.015604974,-0.016623501
"599",20160518,-0.015232191,-0.026585275,-0.002823372,0.002683889,-0.012073309,0.003429386,0.016456598,0.010029299,-0.009250518,-0.022331267,-0.012703381
"600",20160519,-0.009406674,0.000455748,-0.009618544,-0.005115045,0.015763093,-0.010297831,-0.011202162,-0.006307714,-0.007574683,0.009424244,-0.010091505
"601",20160520,0.006279292,-0.007353006,0.004582453,0.004658151,-0.00218913,0.008311461,0.001223074,0.015703143,0.010830975,0.002498634,0.006457202
"602",20160523,-0.010297053,0.000567106,-0.002546583,-0.006724026,-0.000609865,-0.00100741,-0.002329256,0.003332903,-0.003544441,-0.011981142,0.000167535
"603",20160524,0.006828441,0.010166063,0.008774622,0.011649506,0.012707527,0.014354781,0.019187309,0.018759964,0.01334423,0.010765173,0.010558642
"604",20160525,0.027896129,0.020677957,0.006609795,0.008984574,0.003745179,0.009501267,0.021748883,0.009001445,0.010159958,-0.001356803,0.000103873
"605",20160526,-0.000255196,-0.005068954,-0.000890518,0.002179748,0.004487444,-0.000164753,-0.006353795,0.002658616,0.003563633,0.010120785,0.002157074
"606",20160527,0.002368655,-0.008338432,0.002149203,-0.004331243,-5.79025e-05,0.001324976,0.005135891,0.00274904,0.000729041,0.000601472,0.003388702
"607",20160531,-0.009992438,-0.016828995,-0.001623984,0.006019976,-0.003654913,-0.001350475,-0.006541313,-0.000102953,0.004581141,0.003911609,-0.001383833
"608",20160601,0.013483701,-0.004924995,0.000145965,-0.00378242,0.007239765,-0.000474746,0.001598397,0.002004549,0.002757781,0.00197506,-0.000940783
"609",20160602,0.008954203,0.004150654,0.000786561,0.004210469,0.000894877,0.009893219,0.004479224,-0.003436477,0.00247591,-0.001035154,0.002830245
"610",20160603,-0.002823093,0.029200424,0.002872102,-0.004257,0.005501157,0.002336441,-0.010634034,0.00173859,-0.005026996,0.015541726,0.005586085
"611",20160606,0.006385863,0.035159787,0.007736663,0.007128248,0.003209991,0.006123622,0.00549648,0.003180854,0.000573057,-0.001286956,-0.006452917
"612",20160607,0.023553306,-0.007647583,0.003472797,0.002229432,-0.000621039,-0.002226603,0.00070492,0.006310579,0.011851214,-0.002857071,0.00589747
"613",20160608,0.01061048,0.020564537,0.006242444,0.001252205,0.006247736,0.002164023,0.000412813,0.003236127,0.001090531,0.008682874,0.002867789
"614",20160609,-0.010253725,-0.035643554,-0.000786365,-0.00341439,-0.000583509,-0.004217935,-0.008846696,-0.001875015,-0.003098658,0.008598696,0.000113089
